Number;Date;UID;Desc;Group;Cat
1188438;2022-02-28 14:28:07.055;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Заменили лампу в общем коридоре на 2 этаже-света нет.проверить проводку;Управление домом;Электроэнергия
1188464;28.02.2022 15:03;0114ee66-034c-4ca8-8935-742df66ee0d3;Замена автомата;Управление домом;Электроэнергия
1188469;28.02.2022 15:09;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;Нет освещ. 1 под. 2 этаж.В 3 под. на 1 эт. в эл/щитовой  проверить эл/проводку к кв.№41.;Управление домом;Электроэнергия
1188475;2022-02-28 15:25:09.076;584f42c3-d54f-4cd9-8161-8bc67c469634;П № 3 1,2,3,5 нет света;Управление домом;Электроэнергия
1188511;28.02.2022 16:19;0e282991-d3ed-4f15-a878-05d235ca34e5;Отсоединить ненужные эл.провода в эл.щитке.;Управление домом;Электроэнергия
1188542;28.02.2022 18:17;8dd6e39a-09a7-4c00-bf50-c293a3b73a4e;Замена  лампочек по двум подъездам,с 1-9;Управление домом;Электроэнергия
1188645;01.03.2022 9:24;5339a9b1-bab1-40fd-b3c6-593176bf7612;В приемной замена патрона-патрон купили;Управление домом;Электроэнергия
1188693;01.03.2022 10:34;79634954-aa18-4124-b5d3-dd315e5812e2;Со ст. КОМЕТЫ на 6 этаже  выдернули эл/рубильники;Управление домом;Электроэнергия
1188717;01.03.2022 11:12;3cabcd01-9203-45ee-a957-6770abc92fed;Оборван эл/кабель во время схода снега около 2 подъезда;Управление домом;Электроэнергия
1188781;01.03.2022 13:09;29f15794-837d-4393-b8c2-f72a55aed39a;Не работают эл.розетки в спальной;Управление домом;Электроэнергия
1188814;01.03.2022 14:41;d0ff062b-bdb1-44e9-92b1-99b718fd702c;На 2 этаже 1 подъезда отключить среднюю лампу.На 1 этаже заменить одну лампу.;Управление домом;Электроэнергия
1188880;01.03.2022 18:08;9d084ea2-3b5d-4741-9e2e-cab74f873966;Нет света в подъезде на 9 эт;Управление домом;Электроэнергия
1188882;2022-03-01 18:25:52.024;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;Нет света в 1 подъезде на 2 и 3 эт;Управление домом;Электроэнергия
1188886;01.03.2022 18:50;7dfbe8a1-f7c9-4cb9-a0aa-197d4e04bed9;При сходе снега с крыши оборвались провода;Управление домом;Электроэнергия
1188888;2022-03-01 18:58:53.073;c992015d-efbc-46a1-b160-4d07669dc676;Нет света в подъезде на 1 эт;Управление домом;Электроэнергия
1188911;01.03.2022 20:27;38976e40-c9f1-4a3e-8a73-9c90a586b0cb;Над всеми подъездами не горит освещение;Управление домом;Электроэнергия
1188915;01.03.2022 20:51;7dfbe8a1-f7c9-4cb9-a0aa-197d4e04bed9;Со слов деж Энергомодуль-дом без э/э,т.к при сходе снега произошел обрыв  эл.провода,на вводе с опоры на 1,2 под.Работы по подключению платные.;Управление домом;Электроэнергия
1188916;01.03.2022 20:54;3cabcd01-9203-45ee-a957-6770abc92fed;Провис эл.провод(вырвало с крючка),треб.укрепить.Откл.по э/э нет;Управление домом;Электроэнергия
1188917;01.03.2022 21:24;6c3edadb-3466-4106-9cfb-adf1cc4d6ed0;Переодически откл.свет в квартире и моргает;Управление домом;Электроэнергия
1188930;01.03.2022 23:13;8012f310-1e2b-4299-ab17-e526bb68920b;На общей кухне и в  бытовке нет света;Управление домом;Электроэнергия
1188974;02.03.2022 8:03;ad97b8ee-4aa8-4293-a820-2249bf190ca8;В подвале 1 подъезда перег. лампа.Нужны доп. 2 розетки и 2 светильника.;Управление домом;Электроэнергия
1189019;02.03.2022 9:09;ad97b8ee-4aa8-4293-a820-2249bf190ca8;В подвале подъезда №1 необходимо дополнительно заменгить 2 выключателя, 2 розетки и два светильника;Управление домом;Электроэнергия
1189022;2022-03-02 09:11:54.029;e77e6f93-1dcf-4871-b82b-a541f403ac0f;Проверить звонки на 2 и 3 этажах. В каб. 26 заменить светильники 11 шт;Управление домом;Электроэнергия
1189053;02.03.2022 10:31;75e94b37-d0ed-4eee-920e-c3f359aae221;Проверить автоматику на эл. счетчике, постоянно вырубается;Управление домом;Электроэнергия
1189188;2022-03-02 16:13:08.081;fce2db74-28a4-4eac-95a6-c1269270601c;Ремонт розетки-розетка открыта. провода наружу.;Управление домом;Электроэнергия
1189256;03.03.2022 8:19;bfbcec3e-0c1b-4f32-a4b2-b85f11ea9f2e;замена вык. розеток и ламп ;Управление домом;Электроэнергия
1189261;2022-03-03 08:33:11.031;6c3dd244-8400-4b8e-b476-92c356c68535;Проверить подключение эл.счетчика, очень много накрутил.;Управление домом;Электроэнергия
1189270;03.03.2022 8:48;0e08a852-15f9-4fb2-8971-0dd7a6a55b97;На 1 эт. в 1 подъезде перегорел светильник;Управление домом;Электроэнергия
1189281;03.03.2022 9:07;60b801ae-cfaa-43e8-8d91-91bdb3b216a4;Заменить  светильники на 2 и 3 этажах в 3 подъезде, выдраны полностью;Управление домом;Электроэнергия
1189285;03.03.2022 9:13;3ccb8813-62a8-4136-b7cd-923a55f34174;Отключить старую плиту на общей кухне  левого крыла на 2 этаж;Управление домом;Электроэнергия
1189291;03.03.2022 9:17;446c7d95-f5a3-4860-8c04-0c10219827a5;Заменить лампочки на 7эт ;Управление домом;Электроэнергия
1189301;2022-03-03 09:32:13.079;921036e5-b908-47d6-8fd8-2139a9d1e14c;Замена лампочки на 5эт ;Управление домом;Электроэнергия
1189305;03.03.2022 9:57;b2d80054-bccb-4b8c-842e-b24a4a3ead65;Бьет током эл.розетка на кухне, проверить ;Управление домом;Электроэнергия
1189402;03.03.2022 10:08;5df31114-6849-4960-83a4-a7dcb00a1d41;Демонтаж и монтаж 2-х светильников в группе на 1 этаже;Управление домом;Электроэнергия
1189514;03.03.2022 10:38;4e4f7549-851f-454d-8c03-6f4f911cc450;Нет света в подвале между 5 и 6 подъездом ;Управление домом;Электроэнергия
1189549;03.03.2022 11:05;7ec60331-45a0-4e5d-9b0c-cbb79880321b; Мигает свет в прихожей-проверить выключатель;Управление домом;Электроэнергия
1189557;03.03.2022 11:27;43ef53e2-f601-45c9-b05e-938920fa7e03;Заменить автомат на квартиру в эл.щитке, в кв. э/снабжение отсутствует;Управление домом;Электроэнергия
1189574;03.03.2022 12:43;68a9b708-7d69-4ef3-9122-fbd3e1ee076e;ревизия эл.проводки в общ. эл.щитке и востоновить дверки в об.щитке ;Управление домом;Электроэнергия
1189591;03.03.2022 13:36;bcbd607a-4955-40ec-8347-a3b1b3a2a56f;Заделать эл. провод под кабель-канал в группе и заменить 3 светильника;Управление домом;Электроэнергия
1189604;03.03.2022 14:11;b2d80054-bccb-4b8c-842e-b24a4a3ead65;Не работает розетка-вилку не могут вытащить;Управление домом;Электроэнергия
